    MJD         APOGEE_0        APOGEE_1         MaNGA_0         MaNGA_1         eBOSS_0         eBOSS_1  
  57271    7.04055555556         11.7875   2.54277777778   6.66166666667            -1.0            -1.0  
  57272             -1.0            -1.0          6.0375         11.5325   2.52722222222          6.0975  
  57273             -1.0            -1.0   6.05194444444   11.5469444444   2.49166666667   6.06194444444  
  57274             -1.0            -1.0   6.06611111111   11.5711111111   2.47583333333   6.04611111111  
  57275             -1.0            -1.0   6.07027777778   11.5652777778   2.44027777778   6.01055555556  
  57276             -1.0            -1.0   6.08472222222   11.5894444444   2.42472222222           5.995  
  57277             -1.0            -1.0   6.09888888889   11.6038888889   2.40888888889   5.97916666667  
  57278             -1.0            -1.0   6.12305555556   11.6180555556   2.37333333333   5.94361111111  
  57279             -1.0            -1.0          6.1175         11.6225   2.35777777778   5.92805555556  
  57280             -1.0            -1.0   6.13166666667   11.6366666667   2.32222222222   5.89222222222  
  57281             -1.0            -1.0   6.15583333333   11.6508333333   2.30638888889   5.87666666667  
  57282             -1.0            -1.0   5.89083333333          11.665   2.27083333333   5.84111111111  
  57283             -1.0            -1.0   5.89527777778   11.6694444444   2.25527777778   5.82527777778  
  57284             -1.0            -1.0   5.90944444444   11.6836111111   2.21944444444   5.79972222222  
  57285             -1.0            -1.0   5.92361111111   11.6977777778   2.20388888889   5.77416666667  
  57286    1.61972222222   6.36666666667            -1.0            -1.0   6.03777777778   11.8119444444  
  57287    1.60416666667   6.35111111111            -1.0            -1.0   6.93944444444   11.8858333333  
  57288    1.57861111111   7.57194444444            -1.0            -1.0   7.92111111111   11.7705555556  
  57289    1.55277777778   8.80305555556            -1.0            -1.0          8.9725          11.715  
  57290    1.53722222222   12.5269444444            -1.0            -1.0            -1.0            -1.0  
  57291    1.51138888889   12.4913888889            -1.0            -1.0            -1.0            -1.0  
  57292    1.48583333333   12.4758333333            -1.0            -1.0            -1.0            -1.0  
  57293    1.47027777778           12.46            -1.0            -1.0            -1.0            -1.0  
  57294             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57295    1.41888888889   12.3988888889            -1.0            -1.0            -1.0            -1.0  
  57296    1.40333333333   12.3833333333            -1.0            -1.0            -1.0            -1.0  
  57297    1.36777777778         12.3475            -1.0            -1.0            -1.0            -1.0  
  57298    4.92222222222         12.1525            -1.0            -1.0   1.90055555556   4.65305555556  
  57299    5.83388888889         11.8275            -1.0            -1.0   1.88472222222   5.73416666667  
  57300    6.73583333333   12.7394444444            -1.0            -1.0   1.86916666667   6.54638888889  
  57301           7.6475   12.3447222222            -1.0            -1.0   1.83361111111   7.33861111111  
  57302             -1.0            -1.0   7.78166666667   11.8902777778   1.81777777778   7.87138888889  
  57303             -1.0            -1.0   7.77583333333   11.8847222222   1.80222222222   7.85555555556  
  57304             -1.0            -1.0            7.79   11.8988888889   1.76666666667            7.82  
  57305             -1.0            -1.0   7.81444444444   11.9030555556   1.75083333333   7.80444444444  
  57306             -1.0            -1.0   7.80861111111         11.8875   1.73527777778   7.78861111111  
  57307             -1.0            -1.0   7.82277777778   11.8916666667   1.71972222222   7.77305555556  
  57308             -1.0            -1.0   7.84722222222   11.9258333333   1.70388888889          7.7475  
  57309             -1.0            -1.0   7.84138888889   11.9502777778   1.66833333333   7.72166666667  
  57310             -1.0            -1.0   7.85555555556   11.9844444444   1.65277777778   7.70611111111  
  57311             -1.0            -1.0            7.88   11.9986111111   1.63694444444   7.69027777778  
  57312             -1.0            -1.0   7.89416666667   12.0227777778   1.62138888889   7.66472222222  
  57313             -1.0            -1.0   7.89833333333   12.0172222222   1.60555555556   7.64916666667  
  57314             -1.0            -1.0   7.91277777778   12.0413888889            1.59   7.63333333333  
  57315             -1.0            -1.0   7.92694444444   12.0555555556   1.57444444444   7.61777777778  
  57316   0.990277777778   6.98388888889            -1.0            -1.0   6.73444444444   12.2394444444  
  57317   0.974444444444   8.21472222222            -1.0            -1.0   7.78583333333   12.1838888889  
  57318   0.958888888889   8.19916666667            -1.0            -1.0   8.83722222222   12.1383333333  
  57319   0.933333333333   11.9330555556            -1.0            -1.0            -1.0            -1.0  
  57320           0.9175         11.9175            -1.0            -1.0            -1.0            -1.0  
  57321   0.901944444444   11.9016666667            -1.0            -1.0            -1.0            -1.0  
  57322             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57323   0.870555555556   11.8705555556            -1.0            -1.0            -1.0            -1.0  
  57324            0.855   11.8547222222            -1.0            -1.0            -1.0            -1.0  
  57325   0.839166666667   11.8391666667            -1.0            -1.0            -1.0            -1.0  
  57326   0.833611111111   11.8333333333            -1.0            -1.0            -1.0            -1.0  
  57327    4.53777777778   11.7877777778            -1.0            -1.0   1.36638888889   4.39805555556  
  57328    5.48944444444   12.7394444444            -1.0            -1.0   1.37055555556            5.22  
  57329    6.42111111111   12.4247222222            -1.0            -1.0           1.355   6.30138888889  
  57330    7.33277777778           12.09            -1.0            -1.0   1.33944444444   7.11361111111  
  57331             -1.0            -1.0   7.85583333333   12.2536111111   1.32361111111   7.64638888889  
  57332             -1.0            -1.0            7.85   12.2580555556   1.31805555556   7.64055555556  
  57333             -1.0            -1.0   7.86444444444   12.2722222222   1.30222222222           7.625  
  57334             -1.0            -1.0   7.88861111111   12.2863888889   1.28666666667   7.60944444444  
  57335             -1.0            -1.0   7.90277777778   12.3008333333   1.29083333333   7.88277777778  
  57336             -1.0            -1.0   7.89722222222          12.305   1.26527777778   7.86722222222  
  57337             -1.0            -1.0   7.92138888889   12.3191666667   1.24972222222   7.85138888889  
  57338             -1.0            -1.0   7.93555555556   12.3336111111   1.25388888889   7.85583333333  
  57339             -1.0            -1.0   7.94972222222   12.3577777778   1.23833333333   7.83027777778  
  57340             -1.0            -1.0   7.96416666667   12.3719444444          1.2325   7.83444444444  
  57341             -1.0            -1.0   7.96833333333   12.3663888889   1.21694444444   7.81888888889  
  57342             -1.0            -1.0          7.9825   12.3905555556   1.22111111111   7.81305555556  
  57343             -1.0            -1.0   7.99694444444   12.4047222222   1.20555555556          7.7975  
  57344             -1.0            -1.0   8.02111111111   12.4191666667   1.19972222222   7.80166666667  
  57345   0.615555555556   6.61916666667            -1.0            -1.0   6.66916666667   12.4433333333  
  57346             0.62            7.87            -1.0            -1.0   7.70055555556   12.3777777778  
  57347   0.604166666667   9.08111111111            -1.0            -1.0   8.78194444444   12.6413888889  
  57348   0.598611111111   10.3519444444            -1.0            -1.0   9.90305555556   12.6555555556  
  57349   0.602777777778   11.6027777778            -1.0            -1.0            -1.0            -1.0  
  57350   0.607222222222   11.6069444444            -1.0            -1.0            -1.0            -1.0  
  57351             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  57352   0.585833333333   11.5855555556            -1.0            -1.0            -1.0            -1.0  
